-20,-30,0.1469
-20,-25,0.1272
-20,-20,0.121
-20,-15,0.1075
-20,-10,0.0798
-20,-8,0.0756
-20,-6,0.08
-20,-4,0.0827
-20,-2,0.0853
-20,0,0.0864
-20,2,0.782
-20,4,0.0811
-20,6,0.0821
-20,8,0.0847
-20,10,0.0965
-20,15,0.124
-20,20,0.1376
-20,25,0.1439
-20,30,0.1631
-15,-30,0.1087
-15,-25,0.0956
-15,-20,0.0947
-15,-15,0.0885
-15,-10,0.0581
-15,-8,0.0549
-15,-6,0.0505
-15,-4,0.0427
-15,-2,0.0378
-15,0,0.0328
-15,2,0.0353
-15,4,0.0426
-15,6,0.0481
-15,8,0.0499
-15,10,0.0524
-15,15,0.0823
-15,20,0.0891
-15,25,0.0898
-15,30,0.1002
-10,-30,0.0784
-10,-25,0.0743
-10,-20,0.0852
-10,-15,0.0619
-10,-10,0.039
-10,-8,0.0344
-10,-6,0.029
-10,-4,0.0249
-10,-2,0.0177
-10,0,0.0041
-10,2,0.0169
-10,4,0.0227
-10,6,0.028
-10,8,0.0311
-10,10,0.0357
-10,15,0.0585
-10,20,0.082
-10,25,0.0707
-10,30,0.0752
-5,-30,0.057
-5,-25,0.062
-5,-20,0.044
-5,-15,0.032
-5,-10,0.017
-5,-8,0.016
-5,-6,0.012
-5,-4,0.008
-5,-2,0.01
-5,0,0.0076
-5,2,0.007
-5,4,0.008
-5,6,0.01
-5,8,0.011
-5,10,0.012
-5,15,0.027
-5,20,0.039
-5,25,0.058
-5,30,0.052
0,-30,0.052
0,-25,0.054
0,-20,0.043
0,-15,0.039
0,-10,0.042
0,-8,0.041
0,-6,0.042
0,-4,0.043
0,-2,0.043
0,0,0.043
0,2,0.042
0,4,0.043
0,6,0.037
0,8,0.038
0,10,0.037
0,15,0.043
0,20,0.045
0,25,0.057
0,30,0.05
5,-30,0.052
5,-25,0.042
5,-20,0.05
5,-15,0.053
5,-10,0.054
5,-8,0.053
5,-6,0.054
5,-4,0.053
5,-2,0.052
5,0,0.0501
5,2,0.052
5,4,0.051
5,6,0.051
5,8,0.051
5,10,0.051
5,15,0.051
5,20,0.049
5,25,0.043
5,30,0.052
10,-30,0.028
10,-25,0.035
10,-20,0.04
10,-15,0.047
10,-10,0.048
10,-8,0.05
10,-6,0.05
10,-4,0.05
10,-2,0.051
10,0,0.0553
10,2,0.052
10,4,0.053
10,6,0.052
10,8,0.052
10,10,0.051
10,15,0.043
10,20,0.042
10,25,0.038
10,30,0.03
15,-30,0.043
15,-25,0.04
15,-20,0.053
15,-15,0.06
15,-10,0.063
15,-8,0.063
15,-6,0.067
15,-4,0.069
15,-2,0.072
15,0,0.0706
15,2,0.071
15,4,0.07
15,6,0.07
15,8,0.068
15,10,0.063
15,15,0.059
15,20,0.053
15,25,0.04
15,30,0.042
20,-30,0.027
20,-25,0.025
20,-20,0.04
20,-15,0.05
20,-10,0.057
20,-8,0.056
20,-6,0.058
20,-4,0.06
20,-2,0.065
20,0,0.0674
20,2,0.069
20,4,0.066
20,6,0.062
20,8,0.055
20,10,0.052
20,15,0.046
20,20,0.036
20,25,0.02
20,30,0.022
25,-30,0.01
25,-25,0.008
25,-20,0.023
25,-15,0.038
25,-10,0.047
25,-8,0.048
25,-6,0.048
25,-4,0.046
25,-2,0.048
25,0,0.0492
25,2,0.046
25,4,0.047
25,6,0.044
25,8,0.043
25,10,0.043
25,15,0.034
25,20,0.019
25,25,0.002
25,30,0.005
30,-30,0.015
30,-25,-0.035
30,-20,-0.017
30,-15,0.003
30,-10,0.02
30,-8,0.04
30,-6,0.047
30,-4,0.049
30,-2,0.051
30,0,0.0528
30,2,0.048
30,4,0.048
30,6,0.045
30,8,0.04
30,10,0.033
30,15,0.016
30,20,-0.005
30,25,-0.024
30,30,0.028
35,-30,0.016
35,-25,-0.027
35,-20,-0.034
35,-15,-0.024
35,-10,-0.006
35,-8,0.004
35,-6,0.016
35,-4,0.024
35,-2,0.031
35,0,0.0278
35,2,0.028
35,4,0.025
35,6,0.012
35,8,0.013
35,10,0.003
35,15,-0.021
35,20,-0.026
35,25,-0.02
35,30,0.023
40,-30,0.068
40,-25,0.019
40,-20,-0.016
40,-15,-0.013
40,-10,-0.008
40,-8,-0.007
40,-6,-0.006
40,-4,-0.005
40,-2,-0.006
40,0,-0.0094
40,2,-0.022
40,4,-0.022
40,6,-0.044
40,8,-0.038
40,10,-0.041
40,15,-0.047
40,20,-0.05
40,25,-0.13
40,30,0.033
45,-30,0.025
45,-25,-0.021
45,-20,-0.027
45,-15,-0.054
45,-10,-0.05
45,-8,-0.039
45,-6,-0.053
45,-4,-0.054
45,-2,-0.039
45,0,-0.0411
45,2,-0.047
45,4,-0.058
45,6,-0.072
45,8,-0.075
45,10,-0.081
45,15,-0.085
45,20,-0.056
45,25,-0.051
45,30,-0.006
50,-30,-0.0111
50,-25,0
50,-20,-0.007
50,-15,-0.0105
50,-10,-0.0073
50,-8,-0.0085
50,-6,-0.0371
50,-4,-0.0519
50,-2,-0.0379
50,0,-0.0129
50,2,-0.0221
50,4,-0.0455
50,6,-0.0542
50,8,-0.0594
50,10,-0.0515
50,15,-0.0693
50,20,-0.0658
50,25,-0.0588
50,30,-0.0699
55,-30,0.0002
55,-25,0.0043
55,-20,-0.0936
55,-15,-0.0425
55,-10,0.0359
55,-8,0.0134
55,-6,-0.011
55,-4,-0.0169
55,-2,-0.0113
55,0,0.0202
55,2,-0.0131
55,4,-0.0553
55,6,-0.602
55,8,-0.0424
55,10,-0.0319
55,15,-0.1104
55,20,-0.1614
55,25,-0.0635
55,30,-0.0676
60,-30,-0.879
60,-25,-0.0315
60,-20,-0.0384
60,-15,-0.1757
60,-10,-0.0962
60,-8,-0.105
60,-6,-0.0912
60,-4,-0.0857
60,-2,-0.0794
60,0,-0.0708
60,2,-0.0887
60,4,-0.1045
60,6,-0.1247
60,8,-0.1264
60,10,-0.1414
60,15,-0.2208
60,20,-0.0836
60,25,-0.0767
60,30,-0.1331
70,-30,-0.3429
70,-25,-0.3579
70,-20,-0.343
70,-15,-0.3564
70,-10,-0.352
70,-8,-0.3363
70,-6,-0.2619
70,-4,-0.3005
70,-2,-0.2924
70,0,-0.3137
70,2,-0.3113
70,4,-0.3001
70,6,-0.2868
70,8,-0.3076
70,10,-0.3124
70,15,-0.3168
70,20,-0.3034
70,25,-0.3182
70,30,-0.3033
80,-30,-0.4294
80,-25,-0.4715
80,-20,-0.4877
80,-15,-0.4833
80,-10,-0.4315
80,-8,-0.4235
80,-6,-0.4238
80,-4,-0.4321
80,-2,-0.411
80,0,-0.4236
80,2,-0.4445
80,4,-0.4185
80,6,-0.4268
80,8,-0.4231
80,10,-0.4175
80,15,-0.4693
80,20,-0.4737
80,25,-0.4575
80,30,-0.4154
90,-30,-0.6208
90,-25,-0.6173
90,-20,-0.6028
90,-15,-0.5959
90,-10,-0.5532
90,-8,-0.5881
90,-6,-0.5617
90,-4,-0.5859
90,-2,-0.5773
90,0,-0.5718
90,2,-0.5728
90,4,-0.5618
90,6,-0.568
90,8,-0.5878
90,10,-0.5702
90,15,-0.5789
90,20,-0.5858
90,25,-0.6003
90,30,-0.6038
