-20,-30,-0.1837
-20,-25,-0.1853
-20,-20,-0.1904
-20,-15,-0.1899
-20,-10,-0.1949
-20,-8,-0.1914
-20,-6,-0.1872
-20,-4,-0.186
-20,-2,-0.186
-20,0,-0.1868
-20,2,-0.1899
-20,4,-0.1902
-20,6,-0.19
-20,8,-0.1896
-20,10,-0.1883
-20,15,-0.1833
-20,20,-0.1838
-20,25,-0.1787
-20,30,-0.1771
-15,-30,-0.1714
-15,-25,-0.1765
-15,-20,-0.1792
-15,-15,-0.1827
-15,-10,-0.1816
-15,-8,-0.1834
-15,-6,-0.1852
-15,-4,-0.1853
-15,-2,-0.1877
-15,0,-0.1875
-15,2,-0.1898
-15,4,-0.1876
-15,6,-0.1868
-15,8,-0.1848
-15,10,0.1841
-15,15,-0.1852
-15,20,-0.1817
-15,25,-0.179
-15,30,-0.1739
-10,-30,-0.1531
-10,-25,-0.1627
-10,-20,-0.1692
-10,-15,-0.1718
-10,-10,-0.1695
-10,-8,-0.1693
-10,-6,-0.1707
-10,-4,-0.1735
-10,-2,-0.1772
-10,0,-0.1787
-10,2,-0.1769
-10,4,-0.1729
-10,6,-0.1711
-10,8,-0.1706
-10,10,-0.1698
-10,15,-0.1721
-10,20,-0.1695
-10,25,-0.163
-10,30,-0.1534
-5,-30,-0.1151
-5,-25,-0.1232
-5,-20,-0.1276
-5,-15,-0.1317
-5,-10,-0.139
-5,-8,-0.1415
-5,-6,-0.142
-5,-4,-0.1425
-5,-2,-0.1437
-5,0,-0.1432
-5,2,-0.1425
-5,4,-0.1422
-5,6,-0.141
-5,8,-0.1397
-5,10,-0.1372
-5,15,-0.1299
-5,20,-0.1258
-5,25,-0.1214
-5,30,-0.1133
0,-30,-0.0907
0,-25,-0.0985
0,-20,-0.1043
0,-15,-0.1093
0,-10,-0.112
0,-8,-0.1115
0,-6,-0.1122
0,-4,-0.1124
0,-2,-0.113
0,0,-0.1132
0,2,-0.1129
0,4,-0.1119
0,6,-0.111
0,8,-0.1102
0,10,-0.1092
0,15,-0.1065
0,20,-0.1015
0,25,-0.0957
0,30,-0.0879
5,-30,-0.0514
5,-25,-0.0567
5,-20,-0.0603
5,-15,-0.064
5,-10,-0.0653
5,-8,-0.0661
5,-6,-0.0668
5,-4,-0.0675
5,-2,-0.69
5,0,-0.0693
5,2,-0.0686
5,4,-0.068
5,6,-0.664
5,8,-0.065
5,10,-0.0649
5,15,-0.0631
5,20,-0.0594
5,25,-0.0558
5,30,-0.0505
10,-30,-0.0079
10,-25,-0.0108
10,-20,-0.0099
10,-15,-0.0101
10,-10,-0.0074
10,-8,-0.007
10,-6,-0.0078
10,-4,-0.009
10,-2,-0.0116
10,0,-0.012
10,2,-0.0123
10,4,-0.0106
10,6,-0.0088
10,8,-0.0083
10,10,-0.008
10,15,-0.0107
10,20,-0.015
10,25,-0.0114
10,30,-0.0085
15,-30,0.0354
15,-25,0.0358
15,-20,0.0388
15,-15,0.0402
15,-10,0.0447
15,-8,0.0503
15,-6,0.0535
15,-4,0.0553
15,-2,0.0538
15,0,0.0537
15,2,0.0533
15,4,0.0536
15,6,0.0527
15,8,0.0509
15,10,0.0485
15,15,0.041
15,20,0.0396
15,25,0.0366
15,30,0.0362
20,-30,0.074
20,-25,0.0756
20,-20,0.0746
20,-15,0.0745
20,-10,0.0867
20,-8,0.0888
20,-6,0.0924
20,-4,0.0941
20,-2,0.0948
20,0,0.0951
20,2,0.0975
20,4,0.0939
20,6,0.0913
20,8,0.0867
20,10,0.0824
20,15,0.0702
20,20,0.0703
20,25,0.0713
20,30,0.0697
25,-30,0.1092
25,-25,0.1124
25,-20,0.1102
25,-15,0.1067
25,-10,0.1101
25,-8,0.1121
25,-6,0.1126
25,-4,0.1129
25,-2,0.1123
25,0,0.1111
25,2,0.1122
25,4,0.1125
25,6,0.1136
25,8,0.1115
25,10,0.1075
25,15,0.1041
25,20,0.1076
25,25,0.1098
25,30,0.1066
30,-30,0.0915
30,-25,0.101
30,-20,0.0975
30,-15,0.1079
30,-10,0.1188
30,-8,0.1333
30,-6,0.1388
30,-4,0.1422
30,-2,0.1443
30,0,1435
30,2,0.1431
30,4,0.1407
30,6,0.1379
30,8,0.1359
30,10,0.1323
30,15,0.1214
30,20,0.111
30,25,0.1145
30,30,0.105
35,-30,0.1079
35,-25,0.1137
35,-20,0.1198
35,-15,0.1278
35,-10,0.1402
35,-8,0.1425
35,-6,0.1478
35,-4,0.157
35,-2,0.1623
35,0,0.1739
35,2,0.1711
35,4,0.1699
35,6,0.1655
35,8,0.1611
35,10,0.1567
35,15,0.1434
35,20,0.1343
35,25,0.143
35,30,0.1299
40,-30,0.1306
40,-25,0.1437
40,-20,0.135
40,-15,0.1441
40,-10,0.1574
40,-8,0.1585
40,-6,0.1601
40,-4,0.1682
40,-2,0.1762
40,0,0.1739
40,2,0.1711
40,4,0.1699
40,6,0.1655
40,8,0.1611
40,10,0.1567
40,15,0.1434
40,20,0.1343
40,25,0.143
40,30,0.1299
45,-30,0.1535
45,-25,0.1603
45,-20,0.1605
45,-15,0.1604
45,-10,0.1637
45,-8,0.1671
45,-6,0.1664
45,-4,0.1639
45,-2,0.1674
45,0,0.1659
45,2,0.1649
45,4,0.165
45,6,0.1625
45,8,0.1597
45,10,0.1573
45,15,0.154
45,20,0.1541
45,25,0.1539
45,30,0.1471
50,-30,0.1471
50,-25,0.1584
50,-20,0.1646
50,-15,0.1671
50,-10,0.1712
50,-8,0.1712
50,-6,0.1676
50,-4,0.1644
50,-2,0.1656
50,0,0.1693
50,2,0.1714
50,4,0.1728
50,6,0.1749
50,8,0.1725
50,10,0.173
50,15,0.1537
50,20,0.1457
50,25,0.1435
50,30,0.1362
55,-30,0.1554
55,-25,0.1615
55,-20,0.1568
55,-15,0.1661
55,-10,0.1778
55,-8,0.1769
55,-6,0.1765
55,-4,0.1749
55,-2,0.1762
55,0,0.1804
55,2,0.1743
55,4,0.1666
55,6,0.1677
55,8,0.1724
55,10,0.1761
55,15,0.1722
55,20,0.1347
55,25,0.1448
55,30,0.1442
60,-30,0.1501
60,-25,0.1589
60,-20,0.1647
60,-15,0.1525
60,-10,0.1664
60,-8,0.1662
60,-6,0.1704
60,-4,0.171
60,-2,0.1719
60,0,0.1718
60,2,0.1728
60,4,0.173
60,6,0.1734
60,8,0.1721
60,10,0.1688
60,15,0.1471
60,20,0.1462
60,25,0.1486
60,30,0.146
70,-30,0.1501
70,-25,0.1536
70,-20,0.1569
70,-15,0.142
70,-10,0.1573
70,-8,0.1595
70,-6,0.1788
70,-4,0.1715
70,-2,0.1738
70,0,0.1695
70,2,0.171
70,4,0.1712
70,6,0.173
70,8,0.172
70,10,0.1686
70,15,0.1474
70,20,0.1567
70,25,0.1557
70,30,0.1545
80,-30,0.1685
80,-25,0.1615
80,-20,0.1559
80,-15,0.152
80,-10,0.1521
80,-8,0.1521
80,-6,0.1535
80,-4,0.1585
80,-2,0.1566
80,0,0.1598
80,2,0.1573
80,4,0.1563
80,6,0.1586
80,8,0.1558
80,10,0.1572
80,15,0.141
80,20,0.141
80,25,0.1467
80,30,0.1538
90,-30,0.1712
90,-25,0.1651
90,-20,0.1608
90,-15,0.1648
90,-10,0.1676
90,-8,0.166
90,-6,0.1686
90,-4,0.1667
90,-2,0.1669
90,0,0.166
90,2,0.1672
90,4,0.1662
90,6,0.1664
90,8,0.1711
90,10,0.1677
90,15,0.1531
90,20,0.1493
90,25,0.1549
90,30,0.1624
