-20,-30,-0.0536
-20,-25,-0.0402
-20,-20,-0.0309
-20,-15,-0.0204
-20,-10,-0.0147
-20,-8,-0.0228
-20,-6,-0.0244
-20,-4,-0.0228
-20,-2,-0.0227
-20,0,-0.0233
-20,2,-0.0231
-20,4,-0.0256
-20,6,-0.0288
-20,8,-0.0303
-20,10,-0.0318
-20,15,-0.0259
-20,20,-0.0151
-20,25,-0.0052
-20,30,0.0087
-15,-30,-0.0467
-15,-25,-0.0455
-15,-20,-0.0455
-15,-15,-0.0424
-15,-10,-0.0378
-15,-8,-0.0356
-15,-6,-0.0333
-15,-4,-0.0288
-15,-2,-0.0289
-15,0,-0.0312
-15,2,-0.0329
-15,4,-0.0333
-15,6,-0.0344
-15,8,-0.0353
-15,10,-0.0362
-15,15,-0.0318
-15,20,-0.0289
-15,25,-0.0277
-15,30,-0.0258
-10,-30,-0.0492
-10,-25,-0.0481
-10,-20,-0.0412
-10,-15,-0.0414
-10,-10,-0.0387
-10,-8,-0.0366
-10,-6,-0.038
-10,-4,-0.0385
-10,-2,-0.0396
-10,0,-0.0404
-10,2,-0.0408
-10,4,-0.0411
-10,6,-0.0417
-10,8,-0.0444
-10,10,-0.0451
-10,15,-0.0432
-10,20,-0.043
-10,25,-0.0352
-10,30,-0.0341
-5,-30,-0.0413
-5,-25,-0.0441
-5,-20,-0.0422
-5,-15,-0.0401
-5,-10,-0.044
-5,-8,-0.0452
-5,-6,-0.0463
-5,-4,-0.0487
-5,-2,-0.0502
-5,0,-0.0518
-5,2,-0.0527
-5,4,-0.0531
-5,6,-0.0544
-5,8,-0.056
-5,10,-0.0572
-5,15,-0.0608
-5,20,-0.0585
-5,25,-0.0573
-5,30,-0.0597
0,-30,-0.0293
0,-25,-0.029
0,-20,-0.0305
0,-15,-0.0311
0,-10,-0.0352
0,-8,-0.0385
0,-6,-0.0408
0,-4,-0.0448
0,-2,-0.0484
0,0,-0.051
0,2,-0.0539
0,4,-0.0566
0,6,-0.0597
0,8,-0.0621
0,10,-0.0649
0,15,-0.0694
0,20,-0.0697
0,25,-0.0705
0,30,-0.0702
5,-30,-0.0163
5,-25,-0.0186
5,-20,-0.0172
5,-15,-0.0202
5,-10,-0.0269
5,-8,-0.0314
5,-6,-0.0362
5,-4,-0.0412
5,-2,-0.0472
5,0,-0.0525
5,2,-0.0572
5,4,-0.0616
5,6,-0.0659
5,8,-0.0703
5,10,-0.0748
5,15,-0.0817
5,20,-0.0838
5,25,-0.0839
5,30,-0.0856
10,-30,0.0036
10,-25,0.0005
10,-20,-0.0038
10,-15,-0.021
10,-10,-0.0191
10,-8,-0.0233
10,-6,-0.0289
10,-4,-0.0341
10,-2,-0.0401
10,0,-0.0444
10,2,-0.0491
10,4,-0.0541
10,6,-0.0588
10,8,-0.0637
10,10,-0.0686
10,15,-0.0771
10,20,-0.0842
10,25,-0.0884
10,30,-0.0913
15,-30,-0.0058
15,-25,-0.0057
15,-20,-0.0052
15,-15,-0.0078
15,-10,-0.0145
15,-8,-0.0184
15,-6,-0.0254
15,-4,-0.031
15,-2,-0.0367
15,0,-0.0436
15,2,-0.0478
15,4,-0.0515
15,6,-0.0573
15,8,-0.0632
15,10,-0.0688
15,15,-0.075
15,20,-0.0784
15,25,-0.0776
15,30,-0.0772
20,-30,0.0088
20,-25,-0.002
20,-20,-0.0015
20,-15,-0.0031
20,-10,-0.0133
20,-8,-0.0143
20,-6,-0.0168
20,-4,-0.0216
20,-2,-0.0258
20,0,-0.0297
20,2,-0.035
20,4,-0.0413
20,6,-0.0437
20,8,-0.0473
20,10,-0.0483
20,15,-0.0584
20,20,-0.0595
20,25,-0.0589
20,30,-0.0702
25,-30,0.0311
25,-25,0.0247
25,-20,0.0081
25,-15,-0.0099
25,-10,-0.0018
25,-8,-0.0003
25,-6,-0.0083
25,-4,-0.0141
25,-2,-0.0193
25,0,-0.0258
25,2,-0.0303
25,4,-0.0366
25,6,-0.0414
25,8,-0.0438
25,10,-0.0461
25,15,-0.0383
25,20,-0.0482
25,25,-0.0654
25,30,-0.0817
30,-30,0.0396
30,-25,0.0318
30,-20,0.0165
30,-15,0.0032
30,-10,-0.0064
30,-8,-0.0023
30,-6,-0.0095
30,-4,-0.0132
30,-2,-0.0196
30,0,-0.0222
30,2,-0.0317
30,4,-0.0356
30,6,-0.036
30,8,-0.0338
30,10,-0.0341
30,15,-0.0442
30,20,-0.0573
30,25,-0.0726
30,30,-0.0801
35,-30,0.0291
35,-25,0.0248
35,-20,0.0227
35,-15,0.001
35,-10,-0.0062
35,-8,-0.0094
35,-6,-0.0048
35,-4,-0.0107
35,-2,-0.0179
35,0,-0.0204
35,2,-0.0242
35,4,-0.0259
35,6,-0.0298
35,8,-0.0297
35,10,-0.0295
35,15,-0.037
35,20,-0.0585
35,25,-0.0606
35,30,-0.0648
40,-30,0.0373
40,-25,0.0282
40,-20,0.0154
40,-15,0.0024
40,-10,-0.003
40,-8,0.0058
40,-6,0.0025
40,-4,0.0027
40,-2,0.0008
40,0,-0.0143
40,2,-0.016
40,4,-0.0273
40,6,-0.0351
40,8,-0.041
40,10,-0.0414
40,15,-0.0468
40,20,-0.0597
40,25,-0.0728
40,30,-0.0817
45,-30,0.0448
45,-25,0.0399
45,-20,0.0299
45,-15,0.0212
45,-10,0.0077
45,-8,0.0046
45,-6,0.0038
45,-4,0.0007
45,-2,-0.0049
45,0,-0.011
45,2,-0.0147
45,4,-0.0219
45,6,-0.0223
45,8,-0.0283
45,10,-0.0284
45,15,-0.0429
45,20,-0.0511
45,25,-0.0611
45,30,-0.065
