-20,-30,-0.006
-20,-25,0.0065
-20,-20,0.0133
-20,-15,0.0217
-20,-10,0.0268
-20,-8,0.0238
-20,-6,0.0219
-20,-4,0.0179
-20,-2,0.0121
-20,0,0
-20,2,0.0059
-20,4,-0.0167
-20,6,-0.021
-20,8,-0.0239
-20,10,-0.0245
-20,15,-0.0196
-20,20,-0.0107
-20,25,-0.0039
-20,30,-0.0118
-15,-30,-0.0048
-15,-25,0.0059
-15,-20,0.0178
-15,-15,0.0242
-15,-10,0.0187
-15,-8,0.0157
-15,-6,0.013
-15,-4,0.0106
-15,-2,0.0061
-15,0,0
-15,2,-0.0059
-15,4,-0.0102
-15,6,-0.0146
-15,8,-0.0162
-15,10,-0.0189
-15,15,-0.0245
-15,20,-0.0179
-15,25,-0.006
-15,30,0.0048
-10,-30,-0.0033
-10,-25,0.0095
-10,-20,0.0173
-10,-15,0.0184
-10,-10,0.0128
-10,-8,0.01
-10,-6,0.0088
-10,-4,0.0056
-10,-2,0.0027
-10,0,0
-10,2,-0.0047
-10,4,-0.0077
-10,6,-0.0118
-10,8,-0.0136
-10,10,-0.0158
-10,15,-0.022
-10,20,-0.014
-10,25,-0.006
-10,30,0.0069
-5,-30,0.0298
-5,-25,0.0245
-5,-20,0.0233
-5,-15,0.0211
-5,-10,0.0178
-5,-8,0.0144
-5,-6,0.0113
-5,-4,0.0072
-5,-2,0.003
-5,0,0
-5,2,-0.0039
-5,4,-0.0081
-5,6,-0.0123
-5,8,-0.0149
-5,10,-0.0188
-5,15,-0.0221
-5,20,-0.0241
-5,25,-0.0253
-5,30,-0.0209
0,-30,0.0276
0,-25,0.0285
0,-20,0.0262
0,-15,0.0225
0,-10,0.0189
0,-8,0.0151
0,-6,0.0112
0,-4,0.0075
0,-2,0.0035
0,0,0
0,2,-0.0035
0,4,-0.0075
0,6,-0.0014
0,8,-0.0151
0,10,-0.0187
0,15,-0.0223
0,20,-0.026
0,25,-0.0283
0,30,-0.0274
5,-30,0.039
5,-25,0.0337
5,-20,0.0329
5,-15,0.0282
5,-10,0.024
5,-8,0.0195
5,-6,0.0142
5,-4,0.0096
5,-2,0.0049
5,0,0
5,2,-0.0047
5,4,-0.0094
5,6,-0.0138
5,8,-0.0188
5,10,-0.023
5,15,-0.0292
5,20,-0.0339
5,25,-0.0349
5,30,-0.0398
10,-30,0.0562
10,-25,0.0558
10,-20,0.054
10,-15,0.0455
10,-10,0.0346
10,-8,0.0285
10,-6,0.0218
10,-4,0.0147
10,-2,0.0067
10,0,0
10,2,-0.0068
10,4,-0.0143
10,6,-0.0219
10,8,-0.0282
10,10,-0.0343
10,15,-0.0447
10,20,-0.0531
10,25,-0.0546
10,30,-0.055
15,-30,0.0737
15,-25,0.067
15,-20,0.0629
15,-15,0.0568
15,-10,0.0439
15,-8,0.0361
15,-6,0.0272
15,-4,0.0185
15,-2,0.0091
15,0,0
15,2,-0.0087
15,4,-0.0183
15,6,-0.0286
15,8,-0.0367
15,10,-0.0433
15,15,-0.0568
15,20,-0.0626
15,25,-0.0672
15,30,-0.0736
20,-30,0.0761
20,-25,0.0708
20,-20,0.0654
20,-15,0.0551
20,-10,0.0454
20,-8,0.0377
20,-6,0.0284
20,-4,0.0185
20,-2,0.0093
20,0,0
20,2,-0.0101
20,4,-0.018
20,6,-0.0293
20,8,-0.0369
20,10,-0.0448
20,15,-0.0542
20,20,-0.0642
20,25,-0.0694
20,30,-0.0743
25,-30,0.091
25,-25,0.0713
25,-20,0.0627
25,-15,0.0513
25,-10,0.0397
25,-8,0.0331
25,-6,0.0261
25,-4,0.0175
25,-2,0.0088
25,0,0
25,2,-0.0089
25,4,-0.0174
25,6,-0.0263
25,8,-0.0347
25,10,-0.0411
25,15,-0.0525
25,20,-0.0637
25,25,-0.0724
25,30,-0.0797
30,-30,0.0743
30,-25,0.0429
30,-20,0.0101
30,-15,0.011
30,-10,0.0025
30,-8,0.0152
30,-6,0.018
30,-4,0.0126
30,-2,0.0091
30,0,0
30,2,-0.0066
30,4,-0.0124
30,6,-0.016
30,8,-0.0194
30,10,-0.0225
30,15,-0.0308
30,20,-0.035
30,25,-0.0628
30,30,-0.0843
35,-30,0.0704
35,-25,0.053
35,-20,0.0453
35,-15,0.0184
35,-10,0.0067
35,-8,-0.002
35,-6,-0.0017
35,-4,0.0028
35,-2,-0.0011
35,0,0
35,2,0.0018
35,4,0.0009
35,6,-0.0003
35,8,0.003
35,10,0.01
35,15,-0.0017
35,20,-0.0281
35,25,-0.0358
35,30,-0.0533
40,-30,0.0665
40,-25,0.0605
40,-20,0.0353
40,-15,0.0132
40,-10,0.0077
40,-8,0.0092
40,-6,0.0156
40,-4,0.0096
40,-2,0.0048
40,0,0
40,2,-0.0077
40,4,-0.0117
40,6,-0.0123
40,8,-0.015
40,10,-0.013
40,15,-0.018
40,20,-0.0403
40,25,-0.0656
40,30,-0.0716
45,-30,0.0788
45,-25,0.0563
45,-20,0.0344
45,-15,0.0234
45,-10,0.015
45,-8,0.014
45,-6,0.0091
45,-4,0.0089
45,-2,0.0037
45,0,0
45,2,-0.0052
45,4,-0.0082
45,6,-0.0124
45,8,-0.0135
45,10,-0.0178
45,15,-0.0274
45,20,-0.037
45,25,-0.0579
45,30,-0.0804
50,-30,0.0605
50,-25,0.0568
50,-20,0.0469
50,-15,0.034
50,-10,0.0169
50,-8,0.0146
50,-6,0.0129
50,-4,0.0089
50,-2,0.0055
50,0,0
50,2,-0.0022
50,4,-0.0065
50,6,-0.009
50,8,-0.017
50,10,-0.02
50,15,-0.0371
50,20,-0.05
50,25,-0.0599
50,30,-0.0636
55,-30,0.0453
55,-25,0.0323
55,-20,0.0257
55,-15,0.014
55,-10,-0.0003
55,-8,0.0024
55,-6,0.0042
55,-4,0.0025
55,-2,0.0025
55,0,0
55,2,-0.0064
55,4,-0.013
55,6,-0.0176
55,8,-0.028
55,10,-0.0173
55,15,-0.0316
55,20,-0.0433
55,25,-0.0499
55,30,-0.0629
60,-30,0.061
60,-25,0.0413
60,-20,0.0336
60,-15,0.023
60,-10,0.0137
60,-8,0.0122
60,-6,0.0106
60,-4,0.0064
60,-2,0.0048
60,0,0
60,2,-0.0026
60,4,-0.0049
60,6,-0.0095
60,8,-0.0132
60,10,-0.0141
60,15,-0.0234
60,20,-0.034
60,25,-0.0417
60,30,-0.0614
70,-30,0.0713
70,-25,0.0603
70,-20,0.0501
70,-15,0.0191
70,-10,0.0221
70,-8,0.019
70,-6,0.0124
70,-4,0.0097
70,-2,0.0057
70,0,0
70,2,-0.0066
70,4,-0.0102
70,6,-0.0143
70,8,-0.0153
70,10,-0.0172
70,15,-0.0292
70,20,-0.0466
70,25,-0.0568
70,30,-0.0678
80,-30,0.0614
80,-25,0.0507
80,-20,0.0405
80,-15,0.0309
80,-10,0.0202
80,-8,0.0167
80,-6,0.0167
80,-4,0.0078
80,-2,0.0067
80,0,0
80,2,-0.0039
80,4,-0.0075
80,6,-0.0124
80,8,-0.0156
80,10,-0.019
80,15,-0.0297
80,20,-0.0393
80,25,-0.0495
80,30,-0.0602
90,-30,0.0601
90,-25,0.046
90,-20,0.0363
90,-15,0.0253
90,-10,0.0213
90,-8,0.0183
90,-6,0.0147
90,-4,0.0091
90,-2,0.0056
90,0,0
90,2,-0.0006
90,4,-0.0012
90,6,-0.0086
90,8,-0.0152
90,10,-0.0191
90,15,-0.0231
90,20,-0.0341
90,25,-0.0438
90,30,-0.0579
