-20,-30,-0.0138
-20,-25,-0.0009
-20,-20,0.0106
-20,-15,0.0227
-20,-10,0.0248
-20,-8,0.0145
-20,-6,0.0112
-20,-4,0.005
-20,-2,0.0031
-20,0,0
-20,2,-0.0033
-20,4,-0.0081
-20,6,-0.0077
-20,8,-0.016
-20,10,-0.0186
-20,15,-0.0167
-20,20,-0.0044
-20,25,0.0074
-20,30,-0.0256
-15,-30,-0.0061
-15,-25,0.0033
-15,-20,0.014
-15,-15,0.0209
-15,-10,0.0157
-15,-8,0.0105
-15,-6,0.0066
-15,-4,0.006
-15,-2,0.0027
-15,0,0
-15,2,-0.0024
-15,4,-0.0049
-15,6,-0.0075
-15,8,-0.009
-15,10,-0.0134
-15,15,-0.0193
-15,20,-0.0123
-15,25,-0.0017
-15,30,0.0081
-10,-30,0
-10,-25,0.0074
-10,-20,0.0131
-10,-15,0.0151
-10,-10,0.0139
-10,-8,0.0108
-10,-6,0.0088
-10,-4,0.0034
-10,-2,0.0008
-10,0,0
-10,2,-0.0006
-10,4,-0.0051
-10,6,-0.0076
-10,8,-0.0096
-10,10,-0.013
-10,15,-0.014
-10,20,-0.0123
-10,25,-0.0065
-10,30,0.0008
-5,-30,0.0171
-5,-25,0.0196
-5,-20,0.0186
-5,-15,0.0204
-5,-10,0.0181
-5,-8,0.0142
-5,-6,0.0111
-5,-4,0.0081
-5,-2,0.0039
-5,0,0
-5,2,-0.0035
-5,4,-0.0071
-5,6,-0.0109
-5,8,-0.0141
-5,10,-0.0175
-5,15,-0.0203
-5,20,-0.0184
-5,25,-0.0194
-5,30,-0.0174
0,-30,0.0267
0,-25,0.0261
0,-20,0.0245
0,-15,0.0215
0,-10,0.0188
0,-8,0.0147
0,-6,0.0105
0,-4,0.0058
0,-2,0.0026
0,0,0
0,2,-0.0029
0,4,-0.0065
0,6,-0.0108
0,8,-0.0152
0,10,-0.0188
0,15,-0.0215
0,20,-0.0247
0,25,-0.0263
0,30,-0.0269
5,-30,0.0427
5,-25,0.0376
5,-20,0.0355
5,-15,0.0285
5,-10,0.022
5,-8,0.018
5,-6,0.0138
5,-4,0.0099
5,-2,0.0065
5,0,0
5,2,-0.0061
5,4,-0.0111
5,6,-0.0143
5,8,-0.0186
5,10,-0.0228
5,15,-0.0293
5,20,-0.0358
5,25,-0.0378
5,30,-0.0425
10,-30,0.0622
10,-25,0.0596
10,-20,0.0551
10,-15,0.0454
10,-10,0.0331
10,-8,0.0266
10,-6,0.0208
10,-4,0.0146
10,-2,0.0074
10,0,0
10,2,-0.0067
10,4,-0.0158
10,6,-0.0221
10,8,-0.0271
10,10,-0.0332
10,15,-0.0441
10,20,-0.0534
10,25,-0.0573
10,30,-0.0597
15,-30,0.0776
15,-25,0.0696
15,-20,0.0623
15,-15,0.0544
15,-10,0.0435
15,-8,0.0372
15,-6,0.0303
15,-4,0.0213
15,-2,0.0112
15,0,0
15,2,-0.011
15,4,-0.0219
15,6,-0.0303
15,8,-0.0379
15,10,-0.0454
15,15,-0.056
15,20,-0.0637
15,25,-0.0708
15,30,-0.0783
20,-30,0.083
20,-25,0.0794
20,-20,0.0694
20,-15,0.0558
20,-10,0.0427
